ACCESSION_NUMBER,FILING_DATE,PERIOD_OF_REPORT,ISSUERCIK,ISSUERNAME,ISSUERTRADINGSYMBOL,GICS_SECTOR,GICS_SUB_INDUSTRY,OWNER_CIK,OWNER_NAME,OWNER_RELATIONSHIP,SECURITY_TITLE,TRANS_DATE,TRANS_SHARES,TRANS_PRICEPERSHARE,DIRECT_INDIRECT_OWNERSHIP,SHARES_OWNED_FOLLOWING_TRANSACTION,6 Month Price,1 Year Price,18 Month Price,Market Cap
0001022671-19-000076,9/9/2019,9/6/2019,1022671,STEEL DYNAMICS INC,STLD,Materials,Steel,1767177,Alvarez Miguel,Officer,Common Stock,2019-09-06 00:00:00+00:00,700,27.7,D,700,23.238733291625977,28.403635025024414,43.007102966308594,22116630528
0001574540-19-000103,9/6/2019,9/6/2019,1574540,Physicians Realty Trust,DOC,Real Estate,Health Care REITs,1632154,Page Bradley D.,Officer,"Common shares, $0.01 par value",2019-09-06 00:00:00+00:00,4330,17.27,D,52388,27.310773849487305,23.011571884155273,24.753808975219727,15555615744
0001209191-19-048607,9/5/2019,9/4/2019,1418135,Keurig Dr Pepper Inc.,KDP,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,1745830,Sceppaguercio-Gever Maria A.,Officer,Common Stock,2019-09-04 00:00:00+00:00,5000,26.16,D,136212,24.719865798950195,27.052209854125977,28.08112144470215,44288094208
0001047862-19-000156,9/5/2019,8/31/2019,1047862,CONSOLIDATED EDISON INC,ED,Utilities,Multi-Utilities,1682978,Sanchez Robert,Officer,Common Stock,2019-08-31 00:00:00+00:00,26.55,87.05,D,2592.75,66.12734985351562,60.75742721557617,57.39361572265625,35188596736
0001047862-19-000155,9/5/2019,8/31/2019,1047862,CONSOLIDATED EDISON INC,ED,Utilities,Multi-Utilities,1286157,OATES JOSEPH P,Officer,Common Stock,2019-08-31 00:00:00+00:00,6.38,87.05,D,24223.82,66.12734985351562,60.75742721557617,57.39361572265625,35188596736
0001047862-19-000154,9/5/2019,8/31/2019,1047862,CONSOLIDATED EDISON INC,ED,Utilities,Multi-Utilities,1423302,Nadkarni Gurudatta D,Officer,Common Stock,2019-08-31 00:00:00+00:00,23.88,87.05,D,7043.31,66.12734985351562,60.75742721557617,57.39361572265625,35188596736
0001047862-19-000153,9/5/2019,8/31/2019,1047862,CONSOLIDATED EDISON INC,ED,Utilities,Multi-Utilities,1466373,Muccilo Robert,Officer,Common Stock,2019-08-31 00:00:00+00:00,22.98,87.05,D,7058.18,66.12734985351562,60.75742721557617,57.39361572265625,35188596736
0001047862-19-000152,9/5/2019,8/31/2019,1047862,CONSOLIDATED EDISON INC,ED,Utilities,Multi-Utilities,1463822,Moore Elizabeth D,Officer,Common Stock,2019-08-31 00:00:00+00:00,25.53,87.05,D,41611.32,66.12734985351562,60.75742721557617,57.39361572265625,35188596736
0001047862-19-000151,9/5/2019,8/31/2019,1047862,CONSOLIDATED EDISON INC,ED,Utilities,Multi-Utilities,1564677,McAvoy John,"Director,Officer",Common Stock,2019-08-31 00:00:00+00:00,26.6,87.05,D,127434.54,66.12734985351562,60.75742721557617,57.39361572265625,35188596736
0001047862-19-000150,9/5/2019,8/31/2019,1047862,CONSOLIDATED EDISON INC,ED,Utilities,Multi-Utilities,1286156,HOGLUND ROBERT N,Officer,Common Stock,2019-08-31 00:00:00+00:00,26.59,87.05,D,39377.99,66.12734985351562,60.75742721557617,57.39361572265625,35188596736
0001047862-19-000149,9/5/2019,8/31/2019,1047862,CONSOLIDATED EDISON INC,ED,Utilities,Multi-Utilities,1592315,Cawley Timothy,Officer,Common Stock,2019-08-31 00:00:00+00:00,26.6,87.05,D,14937.74,66.12734985351562,60.75742721557617,57.39361572265625,35188596736
0001047862-19-000148,9/5/2019,8/31/2019,1047862,CONSOLIDATED EDISON INC,ED,Utilities,Multi-Utilities,1777893,de la Bastide Lore,Officer,Common Stock,2019-08-31 00:00:00+00:00,3.83,87.05,D,613.56,66.12734985351562,60.75742721557617,57.39361572265625,35188596736
0000107815-19-000283,9/5/2019,7/9/2019,783325,"WEC ENERGY GROUP, INC.",WEC,Utilities,Electric Utilities,1041958,CULVER CURT S,Director,Common Stock,2019-07-09 00:00:00+00:00,367,85.3,I,367,77.57532501220703,76.63074493408203,76.93956756591797,32211204096
0000035527-19-000055,9/5/2019,9/4/2019,35527,FIFTH THIRD BANCORP,FITB,Financials,Regional Banks,1520135,Bayh Evan,Director,Common Stock,2019-09-04 00:00:00+00:00,4000,25.93,D,48517,20.131208419799805,17.924392700195312,31.190797805786133,32293390336
0001209191-19-048507,9/5/2019,9/3/2019,202058,"L3HARRIS TECHNOLOGIES, INC. /DE/",LHX,Industrials,Aerospace & Defense,1221547,DATTILO THOMAS A,Director,"Common Stock, Par Value $1.00",2019-09-03 00:00:00+00:00,1000,209.19,D,2000,182.7040252685547,166.88487243652344,171.2148895263672,46705745920
0000352541-19-000086,9/5/2019,9/3/2019,352541,ALLIANT ENERGY CORP,LNT,Utilities,Electric Utilities,1763201,de Leon David A,Officer,Common Stock,2019-09-03 00:00:00+00:00,940.82,53.15,D,6253.83,47.570438385009766,47.659297943115234,41.70247268676758,16317166592
0001209191-19-048257,9/4/2019,8/30/2019,1755672,"Corteva, Inc.",CTVA,Materials,Fertilizers & Agricultural Chemicals,1778544,Engel Klaus A,Director,Common Stock,2019-08-30 00:00:00+00:00,18393,30,D,25253,25.58298110961914,28.19416618347168,43.400150299072266,42955804672
0001209191-19-048222,9/4/2019,9/3/2019,1418135,Keurig Dr Pepper Inc.,KDP,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,1587484,DeNooyer Mary Beth,Officer,Common Stock,2019-09-03 00:00:00+00:00,6000,26.85,D,24000,25.35692787,27.596885681152344,28.22785186767578,44288094208
0000899243-19-022684,9/3/2019,8/29/2019,1489393,LyondellBasell Industries N.V.,LYB,Materials,Specialty Chemicals,1326628,Blavatnik Len,TenPercentOwner,Ordinary shares,2019-09-03 00:00:00+00:00,16281,73.96,D,5214864,56.75122833251953,56.08228302001953,85.65188598632812,27065245696
0000899243-19-022684,9/3/2019,8/29/2019,1489393,LyondellBasell Industries N.V.,LYB,Materials,Specialty Chemicals,1508227,"ACCESS INDUSTRIES, LLC",TenPercentOwner,Ordinary shares,2019-09-03 00:00:00+00:00,16281,73.96,D,5214864,56.75122833251953,56.08228302001953,85.65188598632812,27065245696
0000899243-19-022684,9/3/2019,8/29/2019,1489393,LyondellBasell Industries N.V.,LYB,Materials,Specialty Chemicals,1508226,"ACCESS INDUSTRIES MANAGEMENT, LLC",TenPercentOwner,Ordinary shares,2019-09-03 00:00:00+00:00,16281,73.96,D,5214864,56.75122833251953,56.08228302001953,85.65188598632812,27065245696
0000899243-19-022684,9/3/2019,8/29/2019,1489393,LyondellBasell Industries N.V.,LYB,Materials,Specialty Chemicals,1508237,AI INVESTMENTS HOLDINGS LLC,TenPercentOwner,Ordinary shares,2019-09-03 00:00:00+00:00,16281,73.96,D,5214864,56.75122833251953,56.08228302001953,85.65188598632812,27065245696
0000899243-19-022684,9/3/2019,8/29/2019,1489393,LyondellBasell Industries N.V.,LYB,Materials,Specialty Chemicals,1391297,Access Industries Holdings LLC,TenPercentOwner,Ordinary shares,2019-09-03 00:00:00+00:00,16281,73.96,D,5214864,56.75122833251953,56.08228302001953,85.65188598632812,27065245696
0000899243-19-022684,9/3/2019,8/29/2019,1489393,LyondellBasell Industries N.V.,LYB,Materials,Specialty Chemicals,1326628,Blavatnik Len,TenPercentOwner,Ordinary shares,2019-08-29 00:00:00+00:00,98583,74.87,D,5198583,54.42085647583008,53.462135314941406,81.83364868164062,27065245696
0000899243-19-022684,9/3/2019,8/29/2019,1489393,LyondellBasell Industries N.V.,LYB,Materials,Specialty Chemicals,1508227,"ACCESS INDUSTRIES, LLC",TenPercentOwner,Ordinary shares,2019-08-29 00:00:00+00:00,98583,74.87,D,5198583,54.42085647583008,53.462135314941406,81.83364868164062,27065245696
0000899243-19-022684,9/3/2019,8/29/2019,1489393,LyondellBasell Industries N.V.,LYB,Materials,Specialty Chemicals,1508226,"ACCESS INDUSTRIES MANAGEMENT, LLC",TenPercentOwner,Ordinary shares,2019-08-29 00:00:00+00:00,98583,74.87,D,5198583,54.42085647583008,53.462135314941406,81.83364868164062,27065245696
0000899243-19-022684,9/3/2019,8/29/2019,1489393,LyondellBasell Industries N.V.,LYB,Materials,Specialty Chemicals,1508237,AI INVESTMENTS HOLDINGS LLC,TenPercentOwner,Ordinary shares,2019-08-29 00:00:00+00:00,98583,74.87,D,5198583,54.42085647583008,53.462135314941406,81.83364868164062,27065245696
0000899243-19-022684,9/3/2019,8/29/2019,1489393,LyondellBasell Industries N.V.,LYB,Materials,Specialty Chemicals,1391297,Access Industries Holdings LLC,TenPercentOwner,Ordinary shares,2019-08-29 00:00:00+00:00,98583,74.87,D,5198583,54.42085647583008,53.462135314941406,81.83364868164062,27065245696
0000899243-19-022684,9/3/2019,8/29/2019,1489393,LyondellBasell Industries N.V.,LYB,Materials,Specialty Chemicals,1326628,Blavatnik Len,TenPercentOwner,Ordinary shares,2019-09-03 00:00:00+00:00,649637,74.59,D,5864501,56.75122833251953,56.08228302001953,85.65188598632812,27065245696
0000899243-19-022684,9/3/2019,8/29/2019,1489393,LyondellBasell Industries N.V.,LYB,Materials,Specialty Chemicals,1508227,"ACCESS INDUSTRIES, LLC",TenPercentOwner,Ordinary shares,2019-09-03 00:00:00+00:00,649637,74.59,D,5864501,56.75122833251953,56.08228302001953,85.65188598632812,27065245696
0000899243-19-022684,9/3/2019,8/29/2019,1489393,LyondellBasell Industries N.V.,LYB,Materials,Specialty Chemicals,1508226,"ACCESS INDUSTRIES MANAGEMENT, LLC",TenPercentOwner,Ordinary shares,2019-09-03 00:00:00+00:00,649637,74.59,D,5864501,56.75122833251953,56.08228302001953,85.65188598632812,27065245696
0000899243-19-022684,9/3/2019,8/29/2019,1489393,LyondellBasell Industries N.V.,LYB,Materials,Specialty Chemicals,1508237,AI INVESTMENTS HOLDINGS LLC,TenPercentOwner,Ordinary shares,2019-09-03 00:00:00+00:00,649637,74.59,D,5864501,56.75122833251953,56.08228302001953,85.65188598632812,27065245696
0000899243-19-022684,9/3/2019,8/29/2019,1489393,LyondellBasell Industries N.V.,LYB,Materials,Specialty Chemicals,1391297,Access Industries Holdings LLC,TenPercentOwner,Ordinary shares,2019-09-03 00:00:00+00:00,649637,74.59,D,5864501,56.75122833251953,56.08228302001953,85.65188598632812,27065245696
0000093751-19-000567,9/3/2019,8/29/2019,93751,STATE STREET CORP,STT,Financials,Asset Management & Custody Banks,1180495,O HANLEY RONALD P,"Director,Officer",Common Stock,2019-08-29 00:00:00+00:00,7000,50.43,D,127235,58.253963470458984,61.088985443115234,64.42466735839844,28960364544
0001213900-19-017122,9/3/2019,8/29/2019,1144519,Bunge LTD,BG,Consumer Staples,Agricultural Products & Services,929607,CONTINENTAL GRAIN CO,Director,Common Stock,2019-08-29 00:00:00+00:00,20000,52.27,D,3931155,41.04961013793945,41.85043716430664,69.69941711425781,12530127872
0001179110-19-009960,8/30/2019,8/29/2019,1551152,AbbVie Inc.,ABBV,Health Care,Biotechnology,1762951,Donoghoe Nicholas,Officer,"Common stock, $0.01 par value",2019-08-29 00:00:00+00:00,7525,66.19,D,13090,70.10055541992188,79.12255859,92.83014678955078,3.23528E+11
0001209191-19-047773,8/29/2019,8/27/2019,1754301,Fox Corp,FOX,Communication Services,Broadcasting,1024835,MURDOCH  KEITH  RUPERT,"Director,Officer",Class A Common Stock,2019-08-28 00:00:00+00:00,400000,32.01,D,1205714,28.729726791381836,25.810802459716797,30.06563949584961,20780527616
0001209191-19-047773,8/29/2019,8/27/2019,1754301,Fox Corp,FOX,Communication Services,Broadcasting,1024835,MURDOCH  KEITH  RUPERT,"Director,Officer",Class A Common Stock,2019-08-27 00:00:00+00:00,100000,32.24,D,805714,30.03689193725586,25.353229522705078,30.065637588500977,20780527616
0001127602-19-027597,8/29/2019,8/28/2019,50863,INTEL CORP,INTC,Information Technology,Semiconductors,1218363,SWAN ROBERT HOLMES,"Director,Officer",Common Stock,2019-08-28 00:00:00+00:00,10918,45.7,D,168955,49.489715576171875,44.33637237548828,55.280181884765625,1.03728E+11
0001127602-19-027595,8/29/2019,8/28/2019,50863,INTEL CORP,INTC,Information Technology,Semiconductors,1379532,Davis George S,Officer,Common Stock,2019-08-28 00:00:00+00:00,5458,45.7,D,13276,49.489715576171875,44.33637237548828,55.280181884765625,1.03728E+11
0001209191-19-047720,8/29/2019,8/28/2019,731766,UNITEDHEALTH GROUP INC,UNH,Health Care,Managed Health Care,1550322,FLYNN TIMOTHY PATRICK,Director,Common Stock,2019-08-28 00:00:00+00:00,2000,227.55,D,5524,236.83355712890625,293.2141113,314.9642639160156,5.61557E+11
0001127602-19-027579,8/29/2019,8/29/2019,91419,J M SMUCKER Co,SJM,Consumer Staples,Packaged Foods & Meats,1785855,Tanner Geoff E,Officer,Common Shares,2019-08-29 00:00:00+00:00,1000,103.42,D,14063,88.79925537109375,104.75774383544922,99.57606506347656,12557120512
0001213900-19-016929,8/29/2019,8/27/2019,1144519,Bunge LTD,BG,Consumer Staples,Agricultural Products & Services,929607,CONTINENTAL GRAIN CO,Director,Common Stock,2019-08-28 00:00:00+00:00,25000,52.21,D,3911155,41.836509704589844,41.46485137939453,69.69940185546875,12530127872
0001213900-19-016929,8/29/2019,8/27/2019,1144519,Bunge LTD,BG,Consumer Staples,Agricultural Products & Services,929607,CONTINENTAL GRAIN CO,Director,Common Stock,2019-08-27 00:00:00+00:00,100000,52.38,D,3886155,44.17969894,41.832515716552734,69.69939422607422,12530127872
0001205233-19-000074,8/29/2019,8/28/2019,804328,QUALCOMM INC/DE,QCOM,Information Technology,Semiconductors,1309507,MCLAUGHLIN MARK D,Director,Common Stock,2019-08-28 00:00:00+00:00,2705,73.84,I,14229,68.32779693603516,106.0350112915039,125.67584228515625,1.76127E+11
0001209191-19-047613,8/28/2019,8/27/2019,1418135,Keurig Dr Pepper Inc.,KDP,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,1587484,DeNooyer Mary Beth,Officer,Common Stock,2019-08-27 00:00:00+00:00,6000,26.78,D,18000,25.778644561767578,27.05221176147461,27.98940658569336,44288094208
0001209191-19-047461,8/27/2019,8/23/2019,713676,"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Financials,Diversified Banks,1242243,BUNCH CHARLES E,Director,$5 Par Common Stock,2019-08-23 00:00:00+00:00,1000,124.38,D,3781,128.79269409179688,91.19195556640625,148.6829376220703,85308473344
0000076334-19-000097,8/27/2019,8/26/2019,76334,PARKER HANNIFIN CORP,PH,Industrials,Industrial Machinery & Supplies & Components,1388153,Harty Linda S,Director,Common Stock,2019-08-26 00:00:00+00:00,100,158.4,D,13343,181.14285278320312,196.28701782226562,274.2113342285156,90477289472
0000076334-19-000097,8/27/2019,8/26/2019,76334,PARKER HANNIFIN CORP,PH,Industrials,Industrial Machinery & Supplies & Components,1388153,Harty Linda S,Director,Common Stock,2019-08-26 00:00:00+00:00,2600,158.39,D,13243,181.14285278320312,196.28701782226562,274.2113342285156,90477289472
0000076334-19-000097,8/27/2019,8/26/2019,76334,PARKER HANNIFIN CORP,PH,Industrials,Industrial Machinery & Supplies & Components,1388153,Harty Linda S,Director,Common Stock,2019-08-26 00:00:00+00:00,300,158.41,D,13656,181.14285278320312,196.28701782226562,274.2113342285156,90477289472
0001506307-19-000148,8/27/2019,8/26/2019,1506307,"KINDER MORGAN, INC.",KMI,Energy,Oil & Gas Storage & Transportation,1031190,KINDER RICHARD D,"Director,Officer,TenPercentOwner",Class P Common Stock,2019-08-26 00:00:00+00:00,300000,19.76,D,241879496,15.500296592712402,10.655869483947754,12.148772239685059,62805762048
0001562180-19-004486,8/26/2019,8/23/2019,1489393,LyondellBasell Industries N.V.,LYB,Materials,Specialty Chemicals,1500293,Patel Bhavesh V.,"Director,Officer",Class A ordinary shares,2019-08-23 00:00:00+00:00,7246,68.85,I,195375,62.205589294433594,50.731773376464844,81.69869995117188,27065245696
0001127602-19-027413,8/26/2019,8/22/2019,789570,MGM Resorts International,MGM,Consumer Discretionary,Casinos & Gaming,1777168,RAFIQ ATIF,Officer,Common Stock $.01 Par Value ND,2019-08-22 00:00:00+00:00,8761,28.55,D,8761,31.12855339050293,21.141939163208008,36.397274017333984,11415351296
0001567619-19-017569,8/26/2019,8/23/2019,797468,OCCIDENTAL PETROLEUM CORP /DE/,OXY,Energy,Oil & Gas Exploration & Production,1715126,Brown Oscar K,Officer,Common Stock,2019-08-23 00:00:00+00:00,5000,42.62,D,114519,39.467613220214844,12.712261199951172,25.60784912109375,47461388288
0001127602-19-027406,8/26/2019,8/26/2019,833444,Johnson Controls International plc,JCI,Industrials,Building Products,1236161,HAGGERTY GRETCHEN R,Director,Ordinary Shares,2019-08-26 00:00:00+00:00,6220,41.4,D,12860.2,35.305091857910156,37.468692779541016,51.174251556396484,55530835968
0000899243-19-022456,8/26/2019,8/23/2019,313616,DANAHER CORP /DE/,DHR,Health Care,Life Sciences Tools & Services,1015014,RALES MITCHELL P,"Director,Officer","Common Stock, par value $.01",2019-08-23 00:00:00+00:00,2500,139.52,D,3030453,140.85704040527344,181.25582885742188,197.0296173095703,1.73122E+11
0001506307-19-000147,8/26/2019,8/23/2019,1506307,"KINDER MORGAN, INC.",KMI,Energy,Oil & Gas Storage & Transportation,1231208,MACDONALD DEBORAH,Director,Class P Common Stock,2019-08-23 00:00:00+00:00,5000,19.91,D,30328,16.302927017211914,10.770366668701172,12.053425788879395,62805762048
0001506307-19-000146,8/26/2019,8/23/2019,1506307,"KINDER MORGAN, INC.",KMI,Energy,Oil & Gas Storage & Transportation,1031190,KINDER RICHARD D,"Director,Officer,TenPercentOwner",Class P Common Stock,2019-08-23 00:00:00+00:00,400000,19.95,D,241579496,16.302927017211914,10.770366668701172,12.053425788879395,62805762048
0001225208-19-011847,8/26/2019,8/23/2019,78003,PFIZER INC,PFE,Health Care,Pharmaceuticals,1411359,Gottlieb Scott,Director,Common Stock,2019-08-23 00:00:00+00:00,3000,34.72,D,3000,27.63816261291504,30.679954528808594,29.100404739379883,1.48532E+11
0001231205-19-000173,8/26/2019,8/23/2019,40545,GENERAL ELECTRIC CO,GE,Industrials,Aerospace & Defense,1595268,Seidman Leslie,Director,Common Stock,2019-08-23 00:00:00+00:00,6500,7.8,D,6500,59.81851577758789,30.889476776123047,61.349037170410156,1.9715E+11
0001209191-19-047293,8/23/2019,8/23/2019,107263,"WILLIAMS COMPANIES, INC.",WMB,Energy,Oil & Gas Storage & Transportation,1013283,BERGSTROM STEPHEN W,Director,Common Stock,2019-08-23 00:00:00+00:00,10000,22.99,D,54965,16.163253784179688,16.82662010192871,18.688507080078125,71336468480
0000759944-19-000082,8/22/2019,8/20/2019,759944,CITIZENS FINANCIAL GROUP INC/RI,CFG,Financials,Regional Banks,1220183,KOCH CHARLES JOHN,Director,Common Stock,2019-08-20 00:00:00+00:00,15000,32.45,D,68781.13,30.70630645751953,20.530458450317383,36.06016922,21224155136
0001243786-19-000110,8/22/2019,8/21/2019,1285785,MOSAIC CO,MOS,Materials,Fertilizers & Agricultural Chemicals,1202864,BEEBE CHERYL K,Director,Common Stock,2019-08-21 00:00:00+00:00,12998,19.21,D,23704,17.089284896850586,16.592844009399414,27.22783660888672,8404886016
0001209191-19-047007,8/21/2019,8/20/2019,1418135,Keurig Dr Pepper Inc.,KDP,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,1587484,DeNooyer Mary Beth,Officer,Common Stock,2019-08-20 00:00:00+00:00,6000,27.99,D,12000,25.886320114135742,26.634628295898438,28.64971160888672,44288094208
0001209191-19-046809,8/20/2019,8/19/2019,1067701,"UNITED RENTALS, INC.",URI,Industrials,Trading Companies & Distributors,1263346,PASSERINI FILIPPO,Director,Common Stock,2019-08-19 00:00:00+00:00,2000,110.37,D,8783,150.46517944335938,172.52975463867188,268.5174865722656,56828997632
0000915913-19-000082,8/20/2019,8/20/2019,915913,ALBEMARLE CORP,ALB,Materials,Specialty Chemicals,1624621,Norris Eric,Officer,Common Stock,2019-08-20 00:00:00+00:00,164,64.6,D,164,84.85512543,88.50946044921875,150.83721923828125,12692014080
0000915913-19-000082,8/20/2019,8/20/2019,915913,ALBEMARLE CORP,ALB,Materials,Specialty Chemicals,1624621,Norris Eric,Officer,Common Stock,2019-08-20 00:00:00+00:00,2926,64.66,D,3090,84.85512543,88.50946044921875,150.83721923828125,12692014080
0001562180-19-004404,8/20/2019,8/16/2019,20286,CINCINNATI FINANCIAL CORP,CINF,Financials,Property & Casualty Insurance,1289454,Debbink Dirk J,Director,Common Stock,2019-08-16 00:00:00+00:00,182.32,109.7,D,31014.28,101.38705444335938,71.73610687,84.03702545166016,25035452416
0001225208-19-011752,8/20/2019,8/19/2019,1385157,TE Connectivity Ltd.,TEL,Information Technology,Electronic Manufacturing Services,1402861,Phelan Daniel J,Director,Common Shares,2019-08-19 00:00:00+00:00,150,91.1,D,30149.77,84.75495147705078,87.61891174316406,121.3991470336914,45218430976
0001209191-19-046796,8/20/2019,8/19/2019,36270,M&T BANK CORP,MTB,Financials,Regional Banks,1665229,Todaro Michael J.,Officer,Common Stock,2019-08-19 00:00:00+00:00,1025,149.51,I,1025,142.1396942138672,90.64685059,129.79710388183594,36635373568
0001179110-19-009703,8/20/2019,8/16/2019,1551152,AbbVie Inc.,ABBV,Health Care,Biotechnology,1761675,Stewart Jeffrey Ryan,Officer,"Common stock, $0.01 par value",2019-08-16 00:00:00+00:00,15552,64.44,D,65304,76.92168426513672,79.87873840332031,89.98683929,3.23528E+11
0000851968-19-000073,8/20/2019,8/15/2019,851968,MOHAWK INDUSTRIES INC,MHK,Consumer Discretionary,Home Furnishings,1667348,BALCAEN FILIP,Director,Common Stock,2019-08-15 00:00:00+00:00,12500,109.98,I,906251,137.97999572753906,90.26000213623047,169.27999877929688,8763129856
